date,units_forecast,units_lower,units_upper,revenue_forecast,revenue_lower,revenue_upper
2018-10-11,1050.913424452051,691.5540026194923,1403.802796101851,22086.185593910326,15073.518860393784,29264.83683480371
2018-10-12,1362.9506349609546,1030.2546653236914,1705.9085047032513,28481.489845738528,21529.382177874868,35679.36754044704
2018-10-13,1797.4887643265117,1475.50869275181,2108.705587616017,36495.78068200783,29564.999004150108,43904.51041191956
2018-10-14,1851.4587576443546,1534.990147820784,2202.2588101310084,37507.1242769019,29963.02209517238,44290.06769342407
2018-10-15,1043.5984035120262,722.0017478413082,1383.6274917885505,22275.64661032596,15014.975055143917,29194.376240414258
2018-10-16,886.8369871963718,580.3255905211339,1232.700695842336,18866.26259733485,11731.54067733047,26519.93422836228
2018-10-17,964.7117561504886,650.9571047684553,1288.5542897617315,20767.64019456629,13894.198446247676,27943.80655492151
2018-10-18,1048.4053148389962,728.4200125212132,1367.0164762865381,22121.23240866888,14723.364451679468,29659.0418531443
2018-10-19,1375.9011024095698,1061.219635221731,1708.4763789504896,28788.22648973866,21567.66372722683,35952.84546086471
2018-10-20,1826.3363797418908,1490.820487250934,2161.683563613813,37085.6355833307,29781.46852494283,44175.02138298838
2018-10-21,1896.363887812335,1578.0849707771836,2190.7555651151715,38386.85679091568,31286.932821273873,45943.98218911086
2018-10-22,1104.4354306480377,748.0678581754817,1440.3667836745187,23447.066074591385,16466.33077456326,31206.776774977006
2018-10-23,963.1923796897657,624.4804945454251,1297.1967077928384,20326.044413327152,13258.323146801584,27194.450473143766
2018-10-24,1055.8881402312172,734.2179469420461,1390.5684828485014,22507.246492969145,15796.298105799273,29559.747531401757
2018-10-25,1153.4315662620215,810.807538079577,1486.7033174531796,24126.942600026236,17084.01693394952,31116.532128270384
2018-10-26,1493.5483437769049,1172.0625032572027,1808.302909532965,31041.28054601678,24208.318062622544,38082.68429125912
2018-10-27,1955.1396360084168,1617.4527660502233,2271.00616715133,39562.490299195735,32646.057023329795,47092.56924705122
2018-10-28,2034.6490227937866,1709.7129640405603,2351.212926782672,41059.55259577532,33663.93098032152,48414.83178134093
2018-10-29,1250.350864187599,912.7580867941282,1572.2596472045939,26283.699276362357,19301.0886965724,33537.91436112187
2018-10-30,1114.7449713562587,791.3208295248127,1472.2227172709418,23291.337117579194,16004.255085356843,30733.4871154582
2018-10-31,1210.9825238905369,862.0006828389114,1516.0757748589635,25563.203925878595,18176.427748652088,32227.194520776502
2018-11-01,1309.9121330422226,985.892767802024,1635.5945053834248,27233.585235460436,20554.11636753114,34371.93628978898
2018-11-02,1649.2430010636795,1302.9920271598687,1989.5626723897403,34157.436358688865,27288.81902199825,41862.31274873771
2018-11-03,2107.904418938635,1808.581535421519,2446.191253856999,42646.63069347238,35349.2664592988,49973.376088713114
2018-11-04,2182.412603771587,1858.6331678153192,2484.348880855327,44070.65414568595,37008.86172228774,51596.41126914462
2018-11-05,1391.1579960096506,1041.908863394976,1714.5333655936333,29182.11239568492,22338.039022470617,36021.67899325496
